event_id,amount,failure_code,customer_tenure_months,past_successful_payments,past_failed_payments,checkout_funnel_depth,time_since_failure,label_recovered
PAY_08952,6491.63,mandate_expired,6,11,1,0,3.04,0
PAY_08953,647.74,other,36,6,1,0,25.02,0
PAY_08954,5923.39,card_expired,50,11,4,0,7.22,0
PAY_08955,4159.24,mandate_expired,43,12,0,0,13.17,1
PAY_08956,470.04,checkout_abandon,57,8,0,5,7.97,1
PAY_08957,316.41,other,3,10,3,0,50.3,0
PAY_08958,7058.83,checkout_abandon,25,9,1,4,0.52,1
PAY_08959,2087.97,gateway_timeout,37,10,2,0,5.07,1
PAY_08960,691.5,card_expired,52,11,3,0,8.89,1
PAY_08961,2030.17,other,19,9,2,0,14.55,0
PAY_08962,3597.83,checkout_abandon,41,7,3,1,9.6,1
PAY_08963,2301.22,insufficient_funds,13,7,1,0,8.74,0
PAY_08964,529.57,checkout_abandon,36,2,1,1,1.7,1
PAY_08965,16475.06,mandate_expired,47,9,3,0,18.43,1
PAY_08966,6824.43,gateway_timeout,50,6,4,0,4.11,0
PAY_08967,1787.67,mandate_expired,28,6,2,0,1.63,0
PAY_08968,1861.15,checkout_abandon,29,8,4,1,10.76,0
PAY_08969,3581.49,gateway_timeout,53,9,3,0,6.08,1
PAY_08970,807.89,checkout_abandon,33,5,2,4,6.98,0
PAY_08971,3452.05,gateway_timeout,22,5,3,0,9.37,1
PAY_08972,660.71,card_expired,17,5,2,0,0.32,0
PAY_08973,2329.74,insufficient_funds,43,6,2,0,14.15,1
PAY_08974,777.03,card_expired,43,8,3,0,9.67,0
PAY_08975,817.26,gateway_timeout,33,4,2,0,6.43,1
PAY_08976,12961.89,other,10,6,1,0,2.24,0
PAY_08977,2652.54,card_expired,10,9,1,0,0.37,0
PAY_08978,3076.21,insufficient_funds,15,4,3,0,2.19,0
PAY_08979,334.51,other,1,5,2,0,5.5,0
PAY_08980,1376.15,checkout_abandon,29,5,3,5,1.38,1
PAY_08981,3964.99,checkout_abandon,25,8,2,3,35.19,0
PAY_08982,3035.65,other,24,7,0,0,3.74,0
PAY_08983,290.04,other,57,15,1,0,11.15,0
PAY_08984,3075.38,mandate_expired,15,9,3,0,21.95,1
PAY_08985,3606.9,other,49,10,1,0,3.24,0
PAY_08986,9025.49,gateway_timeout,12,10,4,0,6.64,0
PAY_08987,1298.31,insufficient_funds,37,6,1,0,24.72,1
PAY_08988,265.6,insufficient_funds,52,12,4,0,9.26,1
PAY_08989,922.67,gateway_timeout,51,9,1,0,6.55,1
PAY_08990,834.62,checkout_abandon,36,12,2,4,3.81,0
PAY_08991,5222.62,gateway_timeout,13,6,2,0,1.81,1
PAY_08992,165.23,checkout_abandon,23,3,2,3,2.13,1
PAY_08993,1596.69,insufficient_funds,26,5,1,0,37.95,1
PAY_08994,10402.92,gateway_timeout,51,8,2,0,9.41,1
PAY_08995,2518.1,mandate_expired,23,6,1,0,0.61,1
PAY_08996,6126.4,insufficient_funds,50,6,2,0,1.14,0
PAY_08997,484.08,mandate_expired,58,8,1,0,0.61,1
PAY_08998,503.74,card_expired,7,11,4,0,2.13,0
PAY_08999,10522.68,checkout_abandon,57,6,0,3,1.71,0
PAY_09000,2766.29,other,35,11,2,0,14.94,1
PAY_09001,2771.99,other,37,6,1,0,0.1,0
PAY_09002,817.21,insufficient_funds,19,4,1,0,12.39,0
PAY_09003,2765.09,mandate_expired,21,9,1,0,21.34,0
PAY_09004,794.81,insufficient_funds,33,6,1,0,44.37,1
PAY_09005,8192.03,gateway_timeout,12,9,0,0,14.27,0
PAY_09006,38249.15,checkout_abandon,44,8,2,2,13.31,1
PAY_09007,4056.14,mandate_expired,41,9,2,0,56.76,1
PAY_09008,1324.91,card_expired,1,7,3,0,17.71,0
PAY_09009,198.42,mandate_expired,13,10,2,0,13.11,0
PAY_09010,463.86,card_expired,31,10,5,0,4.0,1
PAY_09011,11836.08,checkout_abandon,45,7,1,4,5.84,0
PAY_09012,893.24,insufficient_funds,18,10,0,0,15.46,0
PAY_09013,1725.39,insufficient_funds,54,3,2,0,16.99,0
PAY_09014,4814.43,checkout_abandon,33,5,1,4,2.77,1
PAY_09015,11007.54,mandate_expired,33,9,2,0,13.7,0
PAY_09016,2047.67,insufficient_funds,7,8,2,0,20.68,1
PAY_09017,1668.0,gateway_timeout,38,4,2,0,4.55,0
PAY_09018,2685.62,gateway_timeout,50,12,1,0,3.79,1
PAY_09019,1334.63,checkout_abandon,13,10,0,2,2.77,0
PAY_09020,1408.42,gateway_timeout,33,7,2,0,9.52,1
PAY_09021,3774.13,insufficient_funds,1,9,2,0,15.44,1
PAY_09022,3008.92,insufficient_funds,13,9,3,0,55.33,1
PAY_09023,21070.97,gateway_timeout,5,8,1,0,25.67,1
PAY_09024,3877.3,checkout_abandon,47,9,2,4,3.58,1
PAY_09025,7904.53,other,60,6,1,0,6.93,0
PAY_09026,856.42,insufficient_funds,3,6,1,0,2.45,0
PAY_09027,4226.81,checkout_abandon,43,7,2,4,5.89,1
PAY_09028,1213.26,checkout_abandon,36,9,2,1,17.11,1
PAY_09029,3712.64,mandate_expired,43,11,1,0,0.21,1
PAY_09030,4976.89,gateway_timeout,31,8,1,0,2.27,1
PAY_09031,2627.83,insufficient_funds,60,3,4,0,4.4,0
PAY_09032,27760.56,other,3,7,0,0,4.2,0
PAY_09033,10425.66,other,9,7,6,0,34.37,0
PAY_09034,8113.55,gateway_timeout,15,12,1,0,24.08,0
PAY_09035,5368.65,checkout_abandon,47,7,2,4,53.52,1
PAY_09036,14580.01,insufficient_funds,5,9,3,0,8.0,1
PAY_09037,594.12,insufficient_funds,8,11,3,0,16.38,1
PAY_09038,9841.16,insufficient_funds,44,6,2,0,28.0,0
PAY_09039,927.79,mandate_expired,26,11,6,0,15.39,0
PAY_09040,1421.84,insufficient_funds,43,9,2,0,24.8,0
PAY_09041,4382.78,insufficient_funds,22,10,3,0,2.93,1
PAY_09042,8580.66,insufficient_funds,6,6,1,0,6.75,1
PAY_09043,788.77,insufficient_funds,36,17,1,0,0.17,0
PAY_09044,1497.42,gateway_timeout,7,11,4,0,0.2,1
PAY_09045,2756.12,checkout_abandon,29,11,3,3,4.14,1
PAY_09046,2074.92,checkout_abandon,53,14,3,3,1.32,1
PAY_09047,5872.75,checkout_abandon,11,11,2,5,19.04,1
PAY_09048,77650.53,checkout_abandon,13,5,2,5,2.54,0
PAY_09049,3802.32,card_expired,57,5,3,0,15.99,0
PAY_09050,1198.53,gateway_timeout,19,5,4,0,16.45,1
PAY_09051,683.71,insufficient_funds,23,10,3,0,18.5,1
PAY_09052,1805.86,card_expired,42,5,3,0,9.73,0
PAY_09053,976.33,mandate_expired,8,10,4,0,17.43,0
PAY_09054,3990.2,checkout_abandon,4,9,3,4,25.8,0
PAY_09055,3928.71,gateway_timeout,51,12,3,0,4.79,1
PAY_09056,1573.22,insufficient_funds,57,12,1,0,2.28,1
PAY_09057,18196.8,insufficient_funds,60,5,2,0,0.43,1
PAY_09058,1198.23,card_expired,2,8,2,0,5.19,0
PAY_09059,2218.56,checkout_abandon,32,10,2,4,4.68,0
PAY_09060,4737.23,insufficient_funds,51,7,2,0,10.79,0
PAY_09061,6100.35,insufficient_funds,51,3,2,0,2.98,1
PAY_09062,8969.83,gateway_timeout,22,5,1,0,16.95,0
PAY_09063,3837.37,gateway_timeout,30,7,1,0,15.81,1
PAY_09064,7150.65,checkout_abandon,10,10,2,2,24.89,1
PAY_09065,1285.54,gateway_timeout,9,7,1,0,4.46,0
PAY_09066,6261.21,other,23,5,2,0,11.23,0
PAY_09067,6178.16,mandate_expired,14,8,2,0,11.75,1
PAY_09068,11349.54,other,59,10,2,0,0.7,0
PAY_09069,471.35,card_expired,5,6,3,0,8.65,0
PAY_09070,1009.15,other,32,7,2,0,24.48,0
PAY_09071,5694.11,other,34,6,0,0,3.23,0
PAY_09072,176.39,gateway_timeout,4,11,1,0,20.89,1
PAY_09073,4088.99,insufficient_funds,27,3,0,0,22.3,0
PAY_09074,7214.52,insufficient_funds,57,9,3,0,6.19,0
PAY_09075,1404.83,checkout_abandon,7,10,2,1,20.19,0
PAY_09076,1625.96,mandate_expired,9,10,1,0,49.51,1
PAY_09077,853.98,insufficient_funds,10,9,3,0,44.14,1
PAY_09078,1484.0,card_expired,4,10,3,0,15.5,0
PAY_09079,1527.64,card_expired,54,6,1,0,7.75,0
PAY_09080,1262.95,checkout_abandon,3,7,5,2,7.27,0
PAY_09081,1195.56,gateway_timeout,17,5,2,0,6.41,1
PAY_09082,1906.53,insufficient_funds,50,9,1,0,7.36,1
PAY_09083,1883.6,checkout_abandon,60,9,0,5,11.59,1
PAY_09084,16287.9,insufficient_funds,10,13,1,0,12.1,0
PAY_09085,1685.57,checkout_abandon,22,8,2,4,8.87,0
PAY_09086,3526.98,gateway_timeout,11,10,6,0,9.14,1
PAY_09087,1404.12,insufficient_funds,12,7,0,0,12.1,0
PAY_09088,1386.38,gateway_timeout,57,10,1,0,55.6,1
PAY_09089,454.72,checkout_abandon,21,7,1,4,2.23,1
PAY_09090,519.4,gateway_timeout,37,7,2,0,11.55,1
PAY_09091,747.73,other,10,6,3,0,10.66,0
PAY_09092,3004.13,insufficient_funds,18,8,3,0,21.78,0
PAY_09093,7333.58,other,22,6,4,0,13.12,0
PAY_09094,418.79,insufficient_funds,36,7,1,0,0.25,0
PAY_09095,1443.71,insufficient_funds,55,7,4,0,3.21,0
PAY_09096,637.25,other,15,15,2,0,5.99,0
PAY_09097,1919.4,mandate_expired,39,8,0,0,4.13,1
PAY_09098,7330.62,mandate_expired,30,4,3,0,5.28,1
PAY_09099,1599.05,mandate_expired,48,9,2,0,1.69,1
PAY_09100,2383.99,gateway_timeout,21,7,2,0,54.03,1
PAY_09101,10713.66,card_expired,26,11,1,0,6.78,0
PAY_09102,3951.88,insufficient_funds,38,6,0,0,45.08,1
PAY_09103,1169.06,card_expired,27,11,1,0,4.57,0
PAY_09104,2930.6,other,46,10,3,0,1.7,0
PAY_09105,1092.8,card_expired,1,8,5,0,2.45,0
PAY_09106,3806.74,mandate_expired,21,5,4,0,1.57,0
PAY_09107,4185.52,mandate_expired,11,14,4,0,40.33,0
PAY_09108,637.07,checkout_abandon,9,17,3,3,33.9,0
PAY_09109,2978.56,gateway_timeout,4,9,1,0,10.06,1
PAY_09110,2222.69,card_expired,22,3,2,0,3.45,1
PAY_09111,4310.13,mandate_expired,14,9,1,0,3.63,0
PAY_09112,5741.03,gateway_timeout,46,6,3,0,0.29,1
PAY_09113,4029.9,card_expired,31,11,1,0,0.68,1
PAY_09114,1846.14,insufficient_funds,48,7,2,0,5.99,1
PAY_09115,6357.41,card_expired,54,9,2,0,0.26,0
PAY_09116,1044.18,card_expired,48,8,0,0,7.45,0
PAY_09117,667.49,insufficient_funds,26,7,4,0,4.13,0
PAY_09118,102.39,insufficient_funds,59,3,5,0,6.39,0
PAY_09119,2330.66,mandate_expired,24,7,4,0,21.68,0
PAY_09120,1099.38,insufficient_funds,50,10,2,0,7.43,1
PAY_09121,3721.2,other,11,7,2,0,16.8,0
PAY_09122,348.21,insufficient_funds,59,11,2,0,3.93,1
PAY_09123,1308.8,insufficient_funds,19,5,2,0,1.53,1
PAY_09124,4001.07,insufficient_funds,38,5,1,0,12.59,1
PAY_09125,892.66,card_expired,22,9,1,0,17.17,0
PAY_09126,3764.25,checkout_abandon,14,8,2,3,19.11,1
PAY_09127,1432.28,card_expired,20,9,1,0,9.81,0
PAY_09128,2419.31,other,37,6,3,0,1.8,0
PAY_09129,4533.29,checkout_abandon,7,8,2,3,3.44,0
PAY_09130,6482.38,insufficient_funds,12,5,1,0,45.34,1
PAY_09131,2742.26,insufficient_funds,56,11,0,0,6.1,0
PAY_09132,1107.69,card_expired,6,4,0,0,9.92,0
PAY_09133,1581.31,insufficient_funds,44,8,3,0,7.54,1
PAY_09134,4726.79,other,19,8,3,0,8.4,0
PAY_09135,900.36,other,20,5,2,0,3.36,0
PAY_09136,2092.22,checkout_abandon,22,6,1,5,0.41,0
PAY_09137,1699.62,checkout_abandon,23,8,2,5,0.84,1
PAY_09138,2254.5,other,43,6,0,0,6.77,0
PAY_09139,911.2,card_expired,49,7,1,0,23.83,1
PAY_09140,392.33,mandate_expired,22,8,2,0,0.67,0
PAY_09141,4208.19,gateway_timeout,11,16,2,0,6.16,1
PAY_09142,6556.27,checkout_abandon,1,8,4,4,2.97,0
PAY_09143,416.49,gateway_timeout,44,5,0,0,17.34,1
PAY_09144,3615.45,other,56,4,3,0,4.43,0
PAY_09145,7385.17,mandate_expired,3,11,1,0,51.97,1
PAY_09146,4536.71,card_expired,36,8,2,0,8.09,0
PAY_09147,1648.1,insufficient_funds,14,8,5,0,15.67,1
PAY_09148,973.16,card_expired,13,6,3,0,30.62,1
PAY_09149,2710.87,gateway_timeout,50,5,1,0,7.98,1
PAY_09150,3202.96,mandate_expired,16,14,2,0,4.43,0
PAY_09151,2751.37,insufficient_funds,19,9,3,0,15.04,0
PAY_09152,2087.89,other,8,13,1,0,12.52,0
PAY_09153,846.74,mandate_expired,55,8,1,0,0.23,0
PAY_09154,3815.15,checkout_abandon,55,4,0,2,2.49,0
PAY_09155,4003.4,gateway_timeout,55,8,1,0,40.29,1
PAY_09156,3056.02,gateway_timeout,14,5,2,0,0.87,0
PAY_09157,2793.47,gateway_timeout,12,8,1,0,23.37,1
PAY_09158,13403.83,insufficient_funds,57,11,1,0,19.75,0
PAY_09159,1338.99,checkout_abandon,37,7,2,3,8.69,0
PAY_09160,9004.51,checkout_abandon,16,10,3,3,7.04,1
PAY_09161,1199.93,gateway_timeout,3,12,2,0,3.0,1
PAY_09162,7577.94,mandate_expired,48,11,2,0,41.39,0
PAY_09163,8581.93,gateway_timeout,49,6,2,0,37.9,1
PAY_09164,1864.96,insufficient_funds,1,8,0,0,1.09,0
PAY_09165,13160.95,card_expired,29,5,3,0,6.91,0
PAY_09166,3996.13,gateway_timeout,29,14,2,0,7.59,1
PAY_09167,1039.79,mandate_expired,28,5,1,0,0.93,0
PAY_09168,1719.67,other,23,13,2,0,8.74,0
PAY_09169,7760.55,card_expired,20,7,2,0,6.14,0
PAY_09170,6292.48,checkout_abandon,21,8,2,1,10.09,0
PAY_09171,867.84,checkout_abandon,56,12,2,3,0.79,1
PAY_09172,2175.01,card_expired,60,7,2,0,8.35,0
PAY_09173,3064.28,card_expired,7,11,1,0,2.68,0
PAY_09174,1504.84,insufficient_funds,44,8,4,0,8.58,1
PAY_09175,26419.19,checkout_abandon,35,7,4,3,8.44,1
PAY_09176,3158.05,card_expired,16,10,1,0,26.77,0
PAY_09177,2350.15,card_expired,12,8,4,0,17.9,0
PAY_09178,8224.7,insufficient_funds,46,5,3,0,3.26,1
PAY_09179,1735.12,gateway_timeout,22,6,2,0,20.25,1
PAY_09180,6846.37,checkout_abandon,8,7,3,2,12.45,1
PAY_09181,471.69,gateway_timeout,59,12,1,0,4.87,1
PAY_09182,1588.26,mandate_expired,56,8,1,0,30.55,1
PAY_09183,7137.49,checkout_abandon,26,10,0,3,3.05,0
PAY_09184,12019.0,gateway_timeout,26,7,2,0,0.22,1
PAY_09185,1153.72,gateway_timeout,26,5,1,0,7.62,1
PAY_09186,1026.82,card_expired,12,10,0,0,62.66,0
PAY_09187,4409.39,card_expired,7,8,2,0,6.7,0
PAY_09188,1340.79,card_expired,17,6,0,0,29.59,0
PAY_09189,1911.16,other,24,6,5,0,0.1,0
PAY_09190,6005.62,other,10,7,3,0,1.21,1
PAY_09191,1450.91,checkout_abandon,3,9,2,4,2.26,0
PAY_09192,350.24,insufficient_funds,56,10,4,0,16.68,0
PAY_09193,680.59,card_expired,53,6,0,0,10.35,0
PAY_09194,2525.01,mandate_expired,19,9,4,0,2.04,1
PAY_09195,387.85,gateway_timeout,37,5,0,0,10.96,1
PAY_09196,1857.31,other,9,8,2,0,11.84,0
PAY_09197,621.38,gateway_timeout,56,11,2,0,12.52,1
PAY_09198,12887.14,other,49,6,2,0,0.54,0
PAY_09199,21789.61,checkout_abandon,11,6,3,2,21.28,1
PAY_09200,867.7,insufficient_funds,13,6,4,0,27.19,1
PAY_09201,3231.83,card_expired,20,7,3,0,18.01,0
PAY_09202,956.85,card_expired,6,7,2,0,3.65,0
PAY_09203,1834.87,mandate_expired,21,5,2,0,5.75,0
PAY_09204,15176.68,checkout_abandon,41,6,1,1,1.97,1
PAY_09205,1567.69,insufficient_funds,44,5,2,0,30.97,1
PAY_09206,1878.09,insufficient_funds,1,10,2,0,4.42,1
PAY_09207,974.1,insufficient_funds,22,4,1,0,18.73,1
PAY_09208,7865.45,insufficient_funds,50,9,2,0,9.77,1
PAY_09209,100.0,gateway_timeout,53,6,0,0,1.0,0
PAY_09210,1605.59,checkout_abandon,34,14,1,4,4.1,0
PAY_09211,2387.88,insufficient_funds,45,10,2,0,53.3,1
PAY_09212,1290.74,checkout_abandon,15,3,6,1,2.35,0
PAY_09213,5928.89,gateway_timeout,53,13,0,0,4.86,1
PAY_09214,8317.14,gateway_timeout,29,7,1,0,17.81,1
PAY_09215,609.11,other,42,7,3,0,22.55,1
PAY_09216,20282.88,other,16,7,2,0,57.77,0
PAY_09217,602.32,card_expired,11,8,1,0,14.0,0
PAY_09218,9069.54,insufficient_funds,32,6,6,0,7.86,0
PAY_09219,2904.09,mandate_expired,32,6,2,0,6.04,0
PAY_09220,1510.72,insufficient_funds,35,5,4,0,8.4,0
PAY_09221,1660.18,checkout_abandon,49,13,1,2,1.58,0
PAY_09222,2417.61,other,47,9,1,0,20.29,0
PAY_09223,3079.32,gateway_timeout,19,4,0,0,0.1,1
PAY_09224,996.14,other,28,7,3,0,35.06,0
PAY_09225,1978.52,mandate_expired,6,9,2,0,3.6,0
PAY_09226,1156.75,gateway_timeout,48,3,2,0,5.02,1
PAY_09227,741.74,insufficient_funds,9,6,2,0,14.18,1
PAY_09228,1104.04,card_expired,5,10,2,0,5.34,0
PAY_09229,791.61,checkout_abandon,32,11,2,2,26.6,0
PAY_09230,1642.36,insufficient_funds,56,9,4,0,3.23,0
PAY_09231,3852.67,insufficient_funds,23,10,2,0,5.44,1
PAY_09232,2820.75,other,12,6,0,0,29.07,0
PAY_09233,18004.75,insufficient_funds,12,7,3,0,14.25,1
PAY_09234,274.13,other,51,15,5,0,4.58,0
PAY_09235,3997.35,mandate_expired,40,6,5,0,21.59,0
PAY_09236,2516.1,gateway_timeout,30,10,2,0,1.0,1
PAY_09237,5651.73,gateway_timeout,56,4,6,0,13.37,1
PAY_09238,5117.96,card_expired,7,4,0,0,14.61,1
PAY_09239,2119.75,gateway_timeout,37,3,6,0,9.03,1
PAY_09240,2971.13,insufficient_funds,22,12,1,0,2.22,1
PAY_09241,1187.94,insufficient_funds,15,8,0,0,2.38,1
PAY_09242,4618.04,card_expired,56,5,2,0,14.8,0
PAY_09243,381.9,mandate_expired,58,7,1,0,17.37,1
PAY_09244,5436.4,checkout_abandon,51,9,2,3,32.71,1
PAY_09245,2442.73,insufficient_funds,9,5,3,0,6.82,1
PAY_09246,1536.07,checkout_abandon,44,7,3,1,29.71,0
PAY_09247,1981.31,card_expired,22,11,1,0,23.28,0
PAY_09248,2132.07,insufficient_funds,23,7,1,0,12.87,1
PAY_09249,9148.54,other,12,9,2,0,13.63,1
PAY_09250,63420.33,card_expired,36,10,0,0,1.04,0
PAY_09251,8466.88,gateway_timeout,52,7,1,0,3.19,0
PAY_09252,1420.44,other,14,2,3,0,3.4,0
PAY_09253,4693.0,mandate_expired,33,10,1,0,7.73,0
PAY_09254,4901.89,mandate_expired,39,8,1,0,14.34,0
PAY_09255,991.17,insufficient_funds,38,11,2,0,0.54,0
PAY_09256,708.57,other,16,14,0,0,3.79,0
PAY_09257,2346.7,checkout_abandon,2,9,3,2,4.22,0
PAY_09258,5606.9,card_expired,50,10,3,0,1.49,0
PAY_09259,498.82,gateway_timeout,36,10,3,0,2.56,1
PAY_09260,1215.79,gateway_timeout,43,3,2,0,12.95,1
PAY_09261,4432.41,other,32,7,0,0,14.93,0
PAY_09262,2606.52,checkout_abandon,24,7,2,3,23.28,0
PAY_09263,10304.33,insufficient_funds,16,2,1,0,19.58,0
PAY_09264,609.52,card_expired,40,7,3,0,0.1,0
PAY_09265,26270.74,insufficient_funds,50,7,4,0,13.13,1
PAY_09266,537.03,other,20,9,0,0,24.07,1
PAY_09267,328.61,other,2,9,2,0,1.09,0
PAY_09268,2356.97,insufficient_funds,10,12,1,0,3.64,1
PAY_09269,803.99,checkout_abandon,35,9,1,5,20.42,1
PAY_09270,2404.96,other,15,8,1,0,3.06,1
PAY_09271,2322.31,other,49,9,2,0,19.63,0
PAY_09272,2055.49,checkout_abandon,17,10,1,5,8.59,0
PAY_09273,1076.68,mandate_expired,30,7,1,0,12.79,1
PAY_09274,3853.37,checkout_abandon,14,9,2,1,48.34,0
PAY_09275,1820.21,insufficient_funds,28,8,1,0,13.7,1
PAY_09276,7537.99,mandate_expired,41,12,1,0,5.93,1
PAY_09277,2087.4,gateway_timeout,48,8,3,0,8.27,1
PAY_09278,952.79,gateway_timeout,45,2,1,0,0.1,1
PAY_09279,462.36,gateway_timeout,31,9,3,0,3.07,0
PAY_09280,2104.72,card_expired,28,9,2,0,16.45,0
PAY_09281,702.64,insufficient_funds,20,7,0,0,14.09,0
PAY_09282,648.13,gateway_timeout,60,12,3,0,13.69,1
PAY_09283,4236.54,insufficient_funds,45,9,1,0,19.23,1
PAY_09284,422.58,insufficient_funds,54,8,0,0,40.95,0
PAY_09285,10262.37,other,45,9,0,0,3.38,0
PAY_09286,2932.95,gateway_timeout,6,7,5,0,17.43,1
PAY_09287,2392.76,insufficient_funds,16,4,0,0,0.68,0
PAY_09288,888.27,other,28,5,1,0,26.15,0
PAY_09289,5369.11,insufficient_funds,19,6,3,0,12.1,0
PAY_09290,2492.75,checkout_abandon,55,9,3,4,23.47,0
PAY_09291,1258.84,card_expired,30,8,0,0,1.64,0
PAY_09292,3052.97,card_expired,14,6,0,0,18.33,1
PAY_09293,464.64,insufficient_funds,36,10,2,0,5.81,1
PAY_09294,487.22,mandate_expired,23,9,2,0,3.54,0
PAY_09295,815.55,checkout_abandon,8,12,1,5,25.49,1
PAY_09296,3545.99,mandate_expired,57,10,2,0,3.87,0
PAY_09297,2491.87,gateway_timeout,57,7,3,0,10.88,0
PAY_09298,7136.84,card_expired,47,8,1,0,14.66,1
PAY_09299,996.31,checkout_abandon,19,6,2,5,16.04,0
PAY_09300,4441.35,mandate_expired,50,8,2,0,15.54,1
PAY_09301,2230.93,other,18,14,1,0,1.96,0
PAY_09302,973.6,card_expired,53,5,2,0,1.69,0
PAY_09303,3675.17,card_expired,54,7,1,0,6.78,0
PAY_09304,2340.3,gateway_timeout,11,10,4,0,17.94,1
PAY_09305,1332.65,insufficient_funds,19,7,2,0,14.48,1
PAY_09306,2607.23,checkout_abandon,42,5,0,1,10.34,1
PAY_09307,2196.27,insufficient_funds,15,6,3,0,13.18,0
PAY_09308,2143.85,mandate_expired,49,8,0,0,34.77,1
PAY_09309,1654.83,mandate_expired,41,6,1,0,2.5,0
PAY_09310,677.97,checkout_abandon,14,7,1,4,10.72,0
PAY_09311,2694.08,insufficient_funds,47,10,4,0,14.77,1
PAY_09312,1120.28,other,3,5,1,0,9.06,0
PAY_09313,901.19,checkout_abandon,24,10,3,2,1.01,1
PAY_09314,1965.19,checkout_abandon,11,7,4,2,14.31,0
PAY_09315,5208.63,checkout_abandon,1,9,3,2,19.64,1
PAY_09316,3009.89,insufficient_funds,45,3,3,0,30.73,1
PAY_09317,1469.83,mandate_expired,10,7,0,0,6.88,0
PAY_09318,1411.91,insufficient_funds,42,8,4,0,41.31,1
PAY_09319,4721.39,checkout_abandon,5,6,3,4,30.97,0
PAY_09320,227.54,insufficient_funds,54,8,6,0,0.55,1
PAY_09321,5549.21,insufficient_funds,59,6,4,0,2.65,1
PAY_09322,383.76,insufficient_funds,20,11,1,0,2.03,1
PAY_09323,607.07,insufficient_funds,30,7,2,0,45.73,1
PAY_09324,1494.85,other,38,10,2,0,1.53,0
PAY_09325,21898.43,card_expired,36,8,1,0,4.79,1
PAY_09326,13379.32,insufficient_funds,2,5,2,0,12.09,0
PAY_09327,5067.15,insufficient_funds,59,8,3,0,8.56,1
PAY_09328,3570.96,card_expired,57,3,4,0,5.06,1
PAY_09329,388.3,insufficient_funds,30,10,4,0,4.01,0
PAY_09330,2924.28,checkout_abandon,34,8,5,2,22.96,0
PAY_09331,1443.5,insufficient_funds,11,11,1,0,9.74,0
PAY_09332,1104.75,checkout_abandon,45,10,4,1,10.58,0
PAY_09333,2918.57,other,31,6,3,0,10.32,0
PAY_09334,1560.77,insufficient_funds,18,9,3,0,1.93,0
PAY_09335,5963.1,other,19,8,4,0,3.0,0
PAY_09336,360.72,card_expired,5,9,1,0,4.22,0
PAY_09337,2694.74,other,48,8,2,0,5.27,1
PAY_09338,1037.89,card_expired,4,7,1,0,23.37,0
PAY_09339,1659.73,card_expired,34,10,2,0,8.29,0
PAY_09340,3390.3,checkout_abandon,49,12,0,4,12.37,1
PAY_09341,817.9,card_expired,4,8,2,0,18.78,0
PAY_09342,2946.22,insufficient_funds,10,6,4,0,4.96,1
PAY_09343,2021.73,mandate_expired,46,10,1,0,20.27,1
PAY_09344,1291.37,checkout_abandon,50,13,0,1,15.69,1
PAY_09345,1561.61,insufficient_funds,5,8,0,0,6.51,1
PAY_09346,2142.0,gateway_timeout,16,7,2,0,12.29,1
PAY_09347,1160.04,insufficient_funds,37,8,2,0,2.48,0
PAY_09348,2517.8,gateway_timeout,33,11,3,0,12.22,1
PAY_09349,1892.91,insufficient_funds,32,11,4,0,5.12,0
PAY_09350,1356.64,gateway_timeout,16,10,5,0,29.01,1
PAY_09351,12257.44,gateway_timeout,33,8,1,0,0.1,1
PAY_09352,3786.84,checkout_abandon,4,10,0,2,15.96,0
PAY_09353,1705.02,insufficient_funds,53,13,4,0,5.02,1
PAY_09354,2892.59,insufficient_funds,33,10,2,0,2.01,1
PAY_09355,895.36,gateway_timeout,23,11,3,0,19.67,1
PAY_09356,1615.3,gateway_timeout,23,5,4,0,8.15,0
PAY_09357,1815.23,insufficient_funds,23,6,4,0,1.05,0
PAY_09358,718.56,other,27,7,4,0,31.07,0
PAY_09359,3682.69,gateway_timeout,12,10,0,0,1.7,0
PAY_09360,1507.84,gateway_timeout,37,15,3,0,0.8,1
PAY_09361,1752.12,checkout_abandon,12,5,2,4,21.63,1
PAY_09362,1415.62,card_expired,19,10,3,0,32.02,0
PAY_09363,48201.07,checkout_abandon,53,6,2,1,16.88,0
PAY_09364,1288.75,insufficient_funds,34,4,3,0,6.02,0
PAY_09365,315.88,checkout_abandon,55,4,2,4,16.14,0
PAY_09366,504.78,checkout_abandon,40,9,4,1,2.33,0
PAY_09367,5341.96,gateway_timeout,48,4,4,0,3.86,0
PAY_09368,9513.8,other,6,5,0,0,38.11,0
PAY_09369,1264.27,other,31,11,0,0,0.88,0
PAY_09370,8982.16,checkout_abandon,22,13,2,1,9.34,0
PAY_09371,5248.18,insufficient_funds,2,8,3,0,0.34,0
PAY_09372,2068.47,checkout_abandon,6,8,0,2,2.63,0
PAY_09373,1926.77,other,12,6,4,0,10.28,0
PAY_09374,2995.65,other,1,9,2,0,15.99,0
PAY_09375,6011.93,insufficient_funds,27,5,3,0,26.14,1
PAY_09376,3719.49,insufficient_funds,4,7,4,0,12.1,0
PAY_09377,1270.59,insufficient_funds,50,9,3,0,0.78,0
PAY_09378,2100.31,card_expired,36,9,2,0,44.03,0
PAY_09379,18129.75,checkout_abandon,58,8,1,2,2.19,0
PAY_09380,3213.96,gateway_timeout,6,8,5,0,5.34,1
PAY_09381,5963.25,gateway_timeout,5,10,0,0,9.05,0
